material,electrolyte_concentration_M,CO_mole_fraction,replicate,n_points,mean_residual,mean_abs_residual,rms_residual,lag1_residual_correlation,residual_slope_per_V
Pd100,1.0,0.001,C,41,0.3080373058313538,0.3080373058313538,0.3610505851382878,0.958291175512976,1.187459945285233
Pd100,1.0,0.01,A,41,-0.2695481544329208,0.3596498626743337,0.41704033219624,0.9909675964715221,2.426632211012654
Pd100,1.0,0.01,B,41,-0.2443592722717357,0.3330115850036372,0.3795844217599779,0.9906881652748003,2.1186253671721413
Pd100,1.0,0.01,C,41,-0.23793990897881542,0.3307618821388685,0.3710937025532712,0.9936967848267736,2.0262468559658897
Pd100,1.0,0.1,A,41,-0.16586151132246987,0.16586151132246987,0.17583164362804,0.9403098389733568,0.08546806315965498
Pd100,1.0,0.1,B,41,-0.16265807767201537,0.16265807767201537,0.1741127432336006,0.9442380872356588,-0.13847245850468337
Pd100,1.0,0.1,C,41,-0.12505009390134444,0.12505009390134444,0.14232861157901883,0.9528320026780941,-0.17399080029186167
Pd100,1.0,1.0,A,41,0.20497864243370942,0.20497864243370942,0.245080203883772,0.9957468781222154,-0.944661173936414
Pd100,1.0,1.0,B,41,0.18208842047675805,0.18208842047675805,0.22810426833322564,0.9956497028672748,-0.980464402073829
Pd100,1.0,1.0,C,41,0.25792613062079606,0.25792613062079606,0.2952611162822359,0.9954785625722115,-1.0068745589519932
